"rownames","mean","se_mean","sd","conf_2.5","conf_25","conf_50","conf_75","conf_97.5","n_eff","Rhat","sp_id","spqrt_standard","slope","raw","flag_rhat","flag_neff"
"a_spqrt[16]",-0.00883979626594991,0.00252677755109976,0.210546485447312,-0.426420777515161,-0.15010125886674,-0.00825223738330424,0.13312789805111,0.405905927798259,6943.23673481111,0.999181347042678,NA,16,NA,NA,FALSE,FALSE
"a_spqrt[17]",-0.00849099051435916,0.0026592967238786,0.206154961199326,-0.44001869347595,-0.144177957369241,-0.00793675115598201,0.12813855974517,0.400903563469607,6009.71648793751,0.999564701482296,NA,17,NA,NA,FALSE,FALSE
"a_spqrt[18]",0.0168038715782041,0.00279135125487737,0.205547204009441,-0.38592461017821,-0.116645996570421,0.0158519299499056,0.151434221191896,0.427183655966541,5422.43265388543,0.999391862013286,NA,18,NA,NA,FALSE,FALSE
"a_spqrt[19]",-0.00341874702653305,0.00271824148225592,0.206657126847521,-0.395685059370204,-0.137369183386902,-0.00773961040019007,0.1281402697887,0.407039328828287,5779.95826515181,0.99931617880913,NA,19,NA,NA,FALSE,FALSE
"a_spqrt[20]",0.0629053830187247,0.00263111219610887,0.191978342783482,-0.313386159543213,-0.0614447922493378,0.0607728653565822,0.182322975626496,0.444267819130275,5323.84915036064,0.998942565963888,NA,20,NA,NA,FALSE,FALSE
"a_spqrt[21]",0.0124665866101262,0.0024164129365656,0.188327703687983,-0.3763424225591,-0.105561378317557,0.0145214602422286,0.132285020528865,0.387893286020562,6074.1584652682,0.999448061583525,NA,21,NA,NA,FALSE,FALSE
"a_spqrt[22]",-0.0422021619369575,0.00232251852461959,0.182592765273948,-0.402254421709243,-0.16160995895092,-0.0409626766958029,0.079086894776606,0.322800460012822,6180.85788922936,0.998899662178671,NA,22,NA,NA,FALSE,FALSE
"a_spqrt[23]",0.0282353217448311,0.00239686987685706,0.185158063938385,-0.33456716596811,-0.0989623129765314,0.0273270599589044,0.153075316794448,0.391625841119513,5967.5538593408,1.00006585777909,NA,23,NA,NA,FALSE,FALSE
"a_spqrt[24]",-0.00238075937052913,0.00253166921603268,0.210097741707436,-0.430428720900497,-0.139299997263676,-0.00107642227760713,0.141645942104296,0.403800340822643,6886.98039955467,0.9989985962699,NA,24,NA,NA,FALSE,FALSE
"a_spqrt[25]",0.0107721505638752,0.00236395223307346,0.200306439473187,-0.378456357097847,-0.126573713880293,0.0120551467213919,0.147530815352783,0.414251004317481,7179.80135960523,0.999036445207831,NA,25,NA,NA,FALSE,FALSE
