ID,route,stop_num,year,nlcd_code,count,numpix,percent,class,ijbg_class,description,color
229,cthm-12,9,2025,81,352,551,63.88384755,planted,pasture,Pasture/Hay,#DBD83D
229,cthm-12,9,2025,90,1,551,0.181488203,wetlands,wetlands,Woody Wetlands,#BAD8EA
230,cthm-12,10,2025,11,1,558,0.17921147,water,water,Open Water,#476BA0
230,cthm-12,10,2025,21,97,558,17.38351254,developed,developed,"Developed, Open Space",#DDC9C9
230,cthm-12,10,2025,22,12,558,2.150537634,developed,developed,"Developed, Low Intensity",#D89382
230,cthm-12,10,2025,41,114,558,20.43010753,forest,deciduous forest,Deciduous Forest,#68AA63
230,cthm-12,10,2025,42,117,558,20.96774194,forest,evergreen forest,Evergreen Forest,#1C6330
230,cthm-12,10,2025,43,48,558,8.602150538,forest,mixed forest,Mixed Forest,#B5C98E
230,cthm-12,10,2025,71,8,558,1.433691756,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
230,cthm-12,10,2025,81,161,558,28.85304659,planted,pasture,Pasture/Hay,#DBD83D
231,cthm-12,11,2025,21,64,557,11.49012567,developed,developed,"Developed, Open Space",#DDC9C9
231,cthm-12,11,2025,22,2,557,0.359066427,developed,developed,"Developed, Low Intensity",#D89382
231,cthm-12,11,2025,41,159,557,28.54578097,forest,deciduous forest,Deciduous Forest,#68AA63
231,cthm-12,11,2025,42,11,557,1.97486535,forest,evergreen forest,Evergreen Forest,#1C6330
231,cthm-12,11,2025,43,18,557,3.231597846,forest,mixed forest,Mixed Forest,#B5C98E
231,cthm-12,11,2025,52,26,557,4.667863555,shrubland,shrubland,Scrub/Shrub,#CCBA7C
231,cthm-12,11,2025,71,99,557,17.77378815,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
231,cthm-12,11,2025,81,150,557,26.92998205,planted,pasture,Pasture/Hay,#DBD83D
231,cthm-12,11,2025,90,28,557,5.026929982,wetlands,wetlands,Woody Wetlands,#BAD8EA
232,cthm-12,12,2025,11,1,559,0.178890877,water,water,Open Water,#476BA0
232,cthm-12,12,2025,21,84,559,15.02683363,developed,developed,"Developed, Open Space",#DDC9C9
232,cthm-12,12,2025,22,9,559,1.610017889,developed,developed,"Developed, Low Intensity",#D89382
232,cthm-12,12,2025,41,98,559,17.5313059,forest,deciduous forest,Deciduous Forest,#68AA63
232,cthm-12,12,2025,43,3,559,0.53667263,forest,mixed forest,Mixed Forest,#B5C98E
232,cthm-12,12,2025,52,2,559,0.357781753,shrubland,shrubland,Scrub/Shrub,#CCBA7C
232,cthm-12,12,2025,81,362,559,64.75849732,planted,pasture,Pasture/Hay,#DBD83D
233,cthm-12,13,2025,11,4,555,0.720720721,water,water,Open Water,#476BA0
233,cthm-12,13,2025,21,45,555,8.108108108,developed,developed,"Developed, Open Space",#DDC9C9
233,cthm-12,13,2025,22,3,555,0.540540541,developed,developed,"Developed, Low Intensity",#D89382
233,cthm-12,13,2025,41,94,555,16.93693694,forest,deciduous forest,Deciduous Forest,#68AA63
233,cthm-12,13,2025,42,9,555,1.621621622,forest,evergreen forest,Evergreen Forest,#1C6330
233,cthm-12,13,2025,43,4,555,0.720720721,forest,mixed forest,Mixed Forest,#B5C98E
233,cthm-12,13,2025,52,123,555,22.16216216,shrubland,shrubland,Scrub/Shrub,#CCBA7C
233,cthm-12,13,2025,71,23,555,4.144144144,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
233,cthm-12,13,2025,81,250,555,45.04504505,planted,pasture,Pasture/Hay,#DBD83D
234,cthm-12,14,2025,21,49,555,8.828828829,developed,developed,"Developed, Open Space",#DDC9C9
234,cthm-12,14,2025,41,451,555,81.26126126,forest,deciduous forest,Deciduous Forest,#68AA63
234,cthm-12,14,2025,42,17,555,3.063063063,forest,evergreen forest,Evergreen Forest,#1C6330
234,cthm-12,14,2025,43,12,555,2.162162162,forest,mixed forest,Mixed Forest,#B5C98E
234,cthm-12,14,2025,71,2,555,0.36036036,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
234,cthm-12,14,2025,81,24,555,4.324324324,planted,pasture,Pasture/Hay,#DBD83D
235,cthm-12,15,2025,11,1,563,0.177619893,water,water,Open Water,#476BA0
235,cthm-12,15,2025,21,54,563,9.591474245,developed,developed,"Developed, Open Space",#DDC9C9
235,cthm-12,15,2025,22,2,563,0.355239787,developed,developed,"Developed, Low Intensity",#D89382
235,cthm-12,15,2025,41,164,563,29.12966252,forest,deciduous forest,Deciduous Forest,#68AA63
235,cthm-12,15,2025,43,33,563,5.861456483,forest,mixed forest,Mixed Forest,#B5C98E
235,cthm-12,15,2025,52,3,563,0.53285968,shrubland,shrubland,Scrub/Shrub,#CCBA7C
235,cthm-12,15,2025,81,306,563,54.35168739,planted,pasture,Pasture/Hay,#DBD83D
236,cthm-12,16,2025,21,70,558,12.54480287,developed,developed,"Developed, Open Space",#DDC9C9
236,cthm-12,16,2025,22,18,558,3.225806452,developed,developed,"Developed, Low Intensity",#D89382
236,cthm-12,16,2025,41,205,558,36.73835125,forest,deciduous forest,Deciduous Forest,#68AA63
236,cthm-12,16,2025,42,75,558,13.44086022,forest,evergreen forest,Evergreen Forest,#1C6330
236,cthm-12,16,2025,43,65,558,11.64874552,forest,mixed forest,Mixed Forest,#B5C98E
236,cthm-12,16,2025,52,34,558,6.093189964,shrubland,shrubland,Scrub/Shrub,#CCBA7C
236,cthm-12,16,2025,71,55,558,9.856630824,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
236,cthm-12,16,2025,81,36,558,6.451612903,planted,pasture,Pasture/Hay,#DBD83D
237,cthm-12,17,2025,11,5,558,0.896057348,water,water,Open Water,#476BA0
237,cthm-12,17,2025,21,65,558,11.64874552,developed,developed,"Developed, Open Space",#DDC9C9
237,cthm-12,17,2025,22,3,558,0.537634409,developed,developed,"Developed, Low Intensity",#D89382
237,cthm-12,17,2025,41,155,558,27.77777778,forest,deciduous forest,Deciduous Forest,#68AA63
237,cthm-12,17,2025,42,74,558,13.26164875,forest,evergreen forest,Evergreen Forest,#1C6330
237,cthm-12,17,2025,43,79,558,14.15770609,forest,mixed forest,Mixed Forest,#B5C98E
237,cthm-12,17,2025,81,176,558,31.54121864,planted,pasture,Pasture/Hay,#DBD83D
237,cthm-12,17,2025,95,1,558,0.17921147,wetlands,wetlands,Emergent Herbaceous Wetlands,#70A3BA
238,cthm-12,18,2025,21,210,560,37.5,developed,developed,"Developed, Open Space",#DDC9C9
238,cthm-12,18,2025,22,17,560,3.035714286,developed,developed,"Developed, Low Intensity",#D89382
238,cthm-12,18,2025,41,90,560,16.07142857,forest,deciduous forest,Deciduous Forest,#68AA63
238,cthm-12,18,2025,42,9,560,1.607142857,forest,evergreen forest,Evergreen Forest,#1C6330
238,cthm-12,18,2025,43,96,560,17.14285714,forest,mixed forest,Mixed Forest,#B5C98E
238,cthm-12,18,2025,52,1,560,0.178571429,shrubland,shrubland,Scrub/Shrub,#CCBA7C
238,cthm-12,18,2025,81,137,560,24.46428571,planted,pasture,Pasture/Hay,#DBD83D
239,cthm-12,19,2025,11,1,556,0.179856115,water,water,Open Water,#476BA0
239,cthm-12,19,2025,21,75,556,13.48920863,developed,developed,"Developed, Open Space",#DDC9C9
239,cthm-12,19,2025,22,15,556,2.697841727,developed,developed,"Developed, Low Intensity",#D89382
239,cthm-12,19,2025,23,11,556,1.978417266,developed,developed,"Developed, Medium Intensity",#ED0000
239,cthm-12,19,2025,41,171,556,30.75539568,forest,deciduous forest,Deciduous Forest,#68AA63
239,cthm-12,19,2025,42,6,556,1.079136691,forest,evergreen forest,Evergreen Forest,#1C6330
239,cthm-12,19,2025,43,66,556,11.8705036,forest,mixed forest,Mixed Forest,#B5C98E
239,cthm-12,19,2025,52,13,556,2.338129496,shrubland,shrubland,Scrub/Shrub,#CCBA7C
239,cthm-12,19,2025,71,55,556,9.892086331,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
239,cthm-12,19,2025,81,143,556,25.71942446,planted,pasture,Pasture/Hay,#DBD83D
240,cthm-12,20,2025,11,1,556,0.179856115,water,water,Open Water,#476BA0
240,cthm-12,20,2025,21,104,556,18.70503597,developed,developed,"Developed, Open Space",#DDC9C9
240,cthm-12,20,2025,22,49,556,8.81294964,developed,developed,"Developed, Low Intensity",#D89382
240,cthm-12,20,2025,23,17,556,3.057553957,developed,developed,"Developed, Medium Intensity",#ED0000
240,cthm-12,20,2025,41,97,556,17.44604317,forest,deciduous forest,Deciduous Forest,#68AA63
240,cthm-12,20,2025,42,38,556,6.834532374,forest,evergreen forest,Evergreen Forest,#1C6330
240,cthm-12,20,2025,43,39,556,7.014388489,forest,mixed forest,Mixed Forest,#B5C98E
240,cthm-12,20,2025,52,1,556,0.179856115,shrubland,shrubland,Scrub/Shrub,#CCBA7C
240,cthm-12,20,2025,71,53,556,9.532374101,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
240,cthm-12,20,2025,81,157,556,28.23741007,planted,pasture,Pasture/Hay,#DBD83D
241,cthm-13,1,2025,21,80,553,14.46654611,developed,developed,"Developed, Open Space",#DDC9C9
241,cthm-13,1,2025,22,3,553,0.542495479,developed,developed,"Developed, Low Intensity",#D89382
241,cthm-13,1,2025,41,27,553,4.882459313,forest,deciduous forest,Deciduous Forest,#68AA63
241,cthm-13,1,2025,43,23,553,4.159132007,forest,mixed forest,Mixed Forest,#B5C98E
241,cthm-13,1,2025,81,420,553,75.94936709,planted,pasture,Pasture/Hay,#DBD83D
242,cthm-13,2,2025,21,71,556,12.76978417,developed,developed,"Developed, Open Space",#DDC9C9
242,cthm-13,2,2025,22,6,556,1.079136691,developed,developed,"Developed, Low Intensity",#D89382
242,cthm-13,2,2025,23,1,556,0.179856115,developed,developed,"Developed, Medium Intensity",#ED0000
242,cthm-13,2,2025,41,122,556,21.94244604,forest,deciduous forest,Deciduous Forest,#68AA63
242,cthm-13,2,2025,42,16,556,2.877697842,forest,evergreen forest,Evergreen Forest,#1C6330
242,cthm-13,2,2025,43,34,556,6.115107914,forest,mixed forest,Mixed Forest,#B5C98E
242,cthm-13,2,2025,52,15,556,2.697841727,shrubland,shrubland,Scrub/Shrub,#CCBA7C
242,cthm-13,2,2025,71,4,556,0.71942446,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
242,cthm-13,2,2025,81,287,556,51.61870504,planted,pasture,Pasture/Hay,#DBD83D
243,cthm-13,3,2025,11,1,557,0.179533214,water,water,Open Water,#476BA0
243,cthm-13,3,2025,21,83,557,14.90125673,developed,developed,"Developed, Open Space",#DDC9C9
243,cthm-13,3,2025,41,213,557,38.24057451,forest,deciduous forest,Deciduous Forest,#68AA63
243,cthm-13,3,2025,42,10,557,1.795332136,forest,evergreen forest,Evergreen Forest,#1C6330
243,cthm-13,3,2025,43,35,557,6.283662478,forest,mixed forest,Mixed Forest,#B5C98E
243,cthm-13,3,2025,71,1,557,0.179533214,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
243,cthm-13,3,2025,81,214,557,38.42010772,planted,pasture,Pasture/Hay,#DBD83D
244,cthm-13,4,2025,21,50,556,8.992805755,developed,developed,"Developed, Open Space",#DDC9C9
244,cthm-13,4,2025,22,7,556,1.258992806,developed,developed,"Developed, Low Intensity",#D89382
244,cthm-13,4,2025,41,112,556,20.14388489,forest,deciduous forest,Deciduous Forest,#68AA63
244,cthm-13,4,2025,42,8,556,1.438848921,forest,evergreen forest,Evergreen Forest,#1C6330
244,cthm-13,4,2025,43,30,556,5.395683453,forest,mixed forest,Mixed Forest,#B5C98E
244,cthm-13,4,2025,71,47,556,8.45323741,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
244,cthm-13,4,2025,81,300,556,53.95683453,planted,pasture,Pasture/Hay,#DBD83D
244,cthm-13,4,2025,82,2,556,0.35971223,planted,cultivated crops,Cultivated Crops,#AA7028
245,cthm-13,5,2025,21,95,557,17.0556553,developed,developed,"Developed, Open Space",#DDC9C9
245,cthm-13,5,2025,22,13,557,2.333931777,developed,developed,"Developed, Low Intensity",#D89382
245,cthm-13,5,2025,41,75,557,13.46499102,forest,deciduous forest,Deciduous Forest,#68AA63
245,cthm-13,5,2025,42,57,557,10.23339318,forest,evergreen forest,Evergreen Forest,#1C6330
245,cthm-13,5,2025,43,290,557,52.06463196,forest,mixed forest,Mixed Forest,#B5C98E
245,cthm-13,5,2025,52,6,557,1.077199282,shrubland,shrubland,Scrub/Shrub,#CCBA7C
245,cthm-13,5,2025,81,21,557,3.770197487,planted,pasture,Pasture/Hay,#DBD83D
246,cthm-13,6,2025,21,65,561,11.58645276,developed,developed,"Developed, Open Space",#DDC9C9
246,cthm-13,6,2025,22,80,561,14.26024955,developed,developed,"Developed, Low Intensity",#D89382
246,cthm-13,6,2025,23,36,561,6.417112299,developed,developed,"Developed, Medium Intensity",#ED0000
246,cthm-13,6,2025,41,116,561,20.67736185,forest,deciduous forest,Deciduous Forest,#68AA63
246,cthm-13,6,2025,42,19,561,3.386809269,forest,evergreen forest,Evergreen Forest,#1C6330
246,cthm-13,6,2025,43,42,561,7.486631016,forest,mixed forest,Mixed Forest,#B5C98E
246,cthm-13,6,2025,52,48,561,8.556149733,shrubland,shrubland,Scrub/Shrub,#CCBA7C
246,cthm-13,6,2025,71,21,561,3.743315508,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
246,cthm-13,6,2025,81,113,561,20.1426025,planted,pasture,Pasture/Hay,#DBD83D
246,cthm-13,6,2025,90,21,561,3.743315508,wetlands,wetlands,Woody Wetlands,#BAD8EA
247,cthm-13,7,2025,11,1,563,0.177619893,water,water,Open Water,#476BA0
247,cthm-13,7,2025,21,144,563,25.57726465,developed,developed,"Developed, Open Space",#DDC9C9
247,cthm-13,7,2025,22,62,563,11.01243339,developed,developed,"Developed, Low Intensity",#D89382
247,cthm-13,7,2025,41,111,563,19.71580817,forest,deciduous forest,Deciduous Forest,#68AA63
247,cthm-13,7,2025,42,5,563,0.888099467,forest,evergreen forest,Evergreen Forest,#1C6330
247,cthm-13,7,2025,43,155,563,27.53108348,forest,mixed forest,Mixed Forest,#B5C98E
247,cthm-13,7,2025,81,85,563,15.09769094,planted,pasture,Pasture/Hay,#DBD83D
248,cthm-13,8,2025,21,133,557,23.87791741,developed,developed,"Developed, Open Space",#DDC9C9
248,cthm-13,8,2025,22,40,557,7.181328546,developed,developed,"Developed, Low Intensity",#D89382
248,cthm-13,8,2025,23,5,557,0.897666068,developed,developed,"Developed, Medium Intensity",#ED0000
248,cthm-13,8,2025,41,136,557,24.41651706,forest,deciduous forest,Deciduous Forest,#68AA63
248,cthm-13,8,2025,42,89,557,15.97845601,forest,evergreen forest,Evergreen Forest,#1C6330
248,cthm-13,8,2025,43,99,557,17.77378815,forest,mixed forest,Mixed Forest,#B5C98E
248,cthm-13,8,2025,81,55,557,9.87432675,planted,pasture,Pasture/Hay,#DBD83D
249,cthm-13,9,2025,21,168,554,30.32490975,developed,developed,"Developed, Open Space",#DDC9C9
249,cthm-13,9,2025,22,237,554,42.77978339,developed,developed,"Developed, Low Intensity",#D89382
249,cthm-13,9,2025,23,94,554,16.96750903,developed,developed,"Developed, Medium Intensity",#ED0000
249,cthm-13,9,2025,24,39,554,7.039711191,developed,developed,"Developed, High Intensity",#AA0000
249,cthm-13,9,2025,41,16,554,2.888086643,forest,deciduous forest,Deciduous Forest,#68AA63
250,cthm-13,10,2025,21,33,556,5.935251799,developed,developed,"Developed, Open Space",#DDC9C9
250,cthm-13,10,2025,22,172,556,30.9352518,developed,developed,"Developed, Low Intensity",#D89382
250,cthm-13,10,2025,23,190,556,34.17266187,developed,developed,"Developed, Medium Intensity",#ED0000
250,cthm-13,10,2025,24,161,556,28.95683453,developed,developed,"Developed, High Intensity",#AA0000
251,cthm-13,11,2025,21,162,559,28.980322,developed,developed,"Developed, Open Space",#DDC9C9
251,cthm-13,11,2025,22,250,559,44.72271914,developed,developed,"Developed, Low Intensity",#D89382
251,cthm-13,11,2025,23,129,559,23.07692308,developed,developed,"Developed, Medium Intensity",#ED0000
251,cthm-13,11,2025,24,18,559,3.220035778,developed,developed,"Developed, High Intensity",#AA0000
252,cthm-13,12,2025,21,186,560,33.21428571,developed,developed,"Developed, Open Space",#DDC9C9
252,cthm-13,12,2025,22,184,560,32.85714286,developed,developed,"Developed, Low Intensity",#D89382
252,cthm-13,12,2025,23,5,560,0.892857143,developed,developed,"Developed, Medium Intensity",#ED0000
252,cthm-13,12,2025,41,70,560,12.5,forest,deciduous forest,Deciduous Forest,#68AA63
252,cthm-13,12,2025,42,36,560,6.428571429,forest,evergreen forest,Evergreen Forest,#1C6330
252,cthm-13,12,2025,43,72,560,12.85714286,forest,mixed forest,Mixed Forest,#B5C98E
252,cthm-13,12,2025,71,4,560,0.714285714,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
252,cthm-13,12,2025,81,3,560,0.535714286,planted,pasture,Pasture/Hay,#DBD83D
253,cthm-13,13,2025,21,113,556,20.32374101,developed,developed,"Developed, Open Space",#DDC9C9
253,cthm-13,13,2025,22,98,556,17.62589928,developed,developed,"Developed, Low Intensity",#D89382
253,cthm-13,13,2025,41,51,556,9.172661871,forest,deciduous forest,Deciduous Forest,#68AA63
253,cthm-13,13,2025,42,105,556,18.88489209,forest,evergreen forest,Evergreen Forest,#1C6330
253,cthm-13,13,2025,43,158,556,28.41726619,forest,mixed forest,Mixed Forest,#B5C98E
253,cthm-13,13,2025,52,2,556,0.35971223,shrubland,shrubland,Scrub/Shrub,#CCBA7C
253,cthm-13,13,2025,71,7,556,1.258992806,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
253,cthm-13,13,2025,81,22,556,3.956834532,planted,pasture,Pasture/Hay,#DBD83D
254,cthm-13,14,2025,21,105,554,18.95306859,developed,developed,"Developed, Open Space",#DDC9C9
254,cthm-13,14,2025,22,33,554,5.9566787,developed,developed,"Developed, Low Intensity",#D89382
254,cthm-13,14,2025,23,2,554,0.36101083,developed,developed,"Developed, Medium Intensity",#ED0000
254,cthm-13,14,2025,41,117,554,21.11913357,forest,deciduous forest,Deciduous Forest,#68AA63
254,cthm-13,14,2025,42,25,554,4.512635379,forest,evergreen forest,Evergreen Forest,#1C6330
254,cthm-13,14,2025,43,111,554,20.03610108,forest,mixed forest,Mixed Forest,#B5C98E
254,cthm-13,14,2025,52,2,554,0.36101083,shrubland,shrubland,Scrub/Shrub,#CCBA7C
254,cthm-13,14,2025,71,35,554,6.317689531,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
254,cthm-13,14,2025,81,123,554,22.20216606,planted,pasture,Pasture/Hay,#DBD83D
254,cthm-13,14,2025,82,1,554,0.180505415,planted,cultivated crops,Cultivated Crops,#AA7028
255,cthm-13,15,2025,21,69,562,12.27758007,developed,developed,"Developed, Open Space",#DDC9C9
255,cthm-13,15,2025,22,11,562,1.957295374,developed,developed,"Developed, Low Intensity",#D89382
255,cthm-13,15,2025,41,277,562,49.28825623,forest,deciduous forest,Deciduous Forest,#68AA63
255,cthm-13,15,2025,42,1,562,0.177935943,forest,evergreen forest,Evergreen Forest,#1C6330
255,cthm-13,15,2025,43,26,562,4.62633452,forest,mixed forest,Mixed Forest,#B5C98E
255,cthm-13,15,2025,71,52,562,9.252669039,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
255,cthm-13,15,2025,81,122,562,21.70818505,planted,pasture,Pasture/Hay,#DBD83D
255,cthm-13,15,2025,82,4,562,0.711743772,planted,cultivated crops,Cultivated Crops,#AA7028
256,cthm-13,16,2025,21,54,560,9.642857143,developed,developed,"Developed, Open Space",#DDC9C9
256,cthm-13,16,2025,22,43,560,7.678571429,developed,developed,"Developed, Low Intensity",#D89382
256,cthm-13,16,2025,23,88,560,15.71428571,developed,developed,"Developed, Medium Intensity",#ED0000
256,cthm-13,16,2025,24,1,560,0.178571429,developed,developed,"Developed, High Intensity",#AA0000
256,cthm-13,16,2025,41,231,560,41.25,forest,deciduous forest,Deciduous Forest,#68AA63
256,cthm-13,16,2025,42,5,560,0.892857143,forest,evergreen forest,Evergreen Forest,#1C6330
256,cthm-13,16,2025,43,16,560,2.857142857,forest,mixed forest,Mixed Forest,#B5C98E
256,cthm-13,16,2025,71,2,560,0.357142857,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
256,cthm-13,16,2025,81,120,560,21.42857143,planted,pasture,Pasture/Hay,#DBD83D
257,cthm-13,17,2025,21,77,553,13.92405063,developed,developed,"Developed, Open Space",#DDC9C9
257,cthm-13,17,2025,22,17,553,3.074141049,developed,developed,"Developed, Low Intensity",#D89382
257,cthm-13,17,2025,41,82,553,14.82820976,forest,deciduous forest,Deciduous Forest,#68AA63
257,cthm-13,17,2025,43,17,553,3.074141049,forest,mixed forest,Mixed Forest,#B5C98E
257,cthm-13,17,2025,52,1,553,0.180831826,shrubland,shrubland,Scrub/Shrub,#CCBA7C
257,cthm-13,17,2025,81,359,553,64.91862568,planted,pasture,Pasture/Hay,#DBD83D
258,cthm-13,18,2025,11,17,558,3.046594982,water,water,Open Water,#476BA0
258,cthm-13,18,2025,21,52,558,9.318996416,developed,developed,"Developed, Open Space",#DDC9C9
258,cthm-13,18,2025,41,135,558,24.19354839,forest,deciduous forest,Deciduous Forest,#68AA63
258,cthm-13,18,2025,42,37,558,6.630824373,forest,evergreen forest,Evergreen Forest,#1C6330
258,cthm-13,18,2025,43,112,558,20.07168459,forest,mixed forest,Mixed Forest,#B5C98E
258,cthm-13,18,2025,52,47,558,8.422939068,shrubland,shrubland,Scrub/Shrub,#CCBA7C
258,cthm-13,18,2025,71,8,558,1.433691756,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
258,cthm-13,18,2025,81,150,558,26.88172043,planted,pasture,Pasture/Hay,#DBD83D
259,cthm-13,19,2025,21,41,561,7.308377897,developed,developed,"Developed, Open Space",#DDC9C9
259,cthm-13,19,2025,22,15,561,2.673796791,developed,developed,"Developed, Low Intensity",#D89382
259,cthm-13,19,2025,23,19,561,3.386809269,developed,developed,"Developed, Medium Intensity",#ED0000
259,cthm-13,19,2025,24,4,561,0.713012478,developed,developed,"Developed, High Intensity",#AA0000
259,cthm-13,19,2025,41,160,561,28.52049911,forest,deciduous forest,Deciduous Forest,#68AA63
259,cthm-13,19,2025,42,2,561,0.356506239,forest,evergreen forest,Evergreen Forest,#1C6330
259,cthm-13,19,2025,43,42,561,7.486631016,forest,mixed forest,Mixed Forest,#B5C98E
