"County_Route","nlcd","year","routequarter","frequency","totpix","class","ijbg_class","description","color","percent"
"Durham-06","11",2013,2,8,2790,"water","water","Open Water","#476BA0",0.28673835125448
"Durham-06","11",2016,2,11,2790,"water","water","Open Water","#476BA0",0.39426523297491
"Durham-06","11",2019,2,11,2790,"water","water","Open Water","#476BA0",0.39426523297491
"Durham-06","11",2021,2,11,2790,"water","water","Open Water","#476BA0",0.39426523297491
"Durham-06","21",2001,2,1015,2790,"developed","developed","Developed, Open Space","#DDC9C9",36.3799283154122
"Durham-06","21",2004,2,1015,2790,"developed","developed","Developed, Open Space","#DDC9C9",36.3799283154122
"Durham-06","21",2006,2,1077,2790,"developed","developed","Developed, Open Space","#DDC9C9",38.6021505376344
"Durham-06","21",2008,2,1077,2790,"developed","developed","Developed, Open Space","#DDC9C9",38.6021505376344
"Durham-06","21",2011,2,1077,2790,"developed","developed","Developed, Open Space","#DDC9C9",38.6021505376344
"Durham-06","21",2013,2,1077,2790,"developed","developed","Developed, Open Space","#DDC9C9",38.6021505376344
"Durham-06","21",2016,2,1073,2790,"developed","developed","Developed, Open Space","#DDC9C9",38.4587813620072
"Durham-06","21",2019,2,921,2790,"developed","developed","Developed, Open Space","#DDC9C9",33.010752688172
"Durham-06","21",2021,2,893,2790,"developed","developed","Developed, Open Space","#DDC9C9",32.0071684587814
"Durham-06","22",2001,2,534,2790,"developed","developed","Developed, Low Intensity","#D89382",19.1397849462366
"Durham-06","22",2004,2,534,2790,"developed","developed","Developed, Low Intensity","#D89382",19.1397849462366
"Durham-06","22",2006,2,535,2790,"developed","developed","Developed, Low Intensity","#D89382",19.1756272401434
"Durham-06","22",2008,2,535,2790,"developed","developed","Developed, Low Intensity","#D89382",19.1756272401434
"Durham-06","22",2011,2,542,2790,"developed","developed","Developed, Low Intensity","#D89382",19.426523297491
"Durham-06","22",2013,2,542,2790,"developed","developed","Developed, Low Intensity","#D89382",19.426523297491
"Durham-06","22",2016,2,550,2790,"developed","developed","Developed, Low Intensity","#D89382",19.7132616487455
"Durham-06","22",2019,2,555,2790,"developed","developed","Developed, Low Intensity","#D89382",19.8924731182796
"Durham-06","22",2021,2,563,2790,"developed","developed","Developed, Low Intensity","#D89382",20.179211469534
"Durham-06","23",2001,2,307,2790,"developed","developed","Developed, Medium Intensity","#ED0000",11.0035842293907
"Durham-06","23",2004,2,307,2790,"developed","developed","Developed, Medium Intensity","#ED0000",11.0035842293907
"Durham-06","23",2006,2,319,2790,"developed","developed","Developed, Medium Intensity","#ED0000",11.4336917562724
"Durham-06","23",2008,2,319,2790,"developed","developed","Developed, Medium Intensity","#ED0000",11.4336917562724
"Durham-06","23",2011,2,362,2790,"developed","developed","Developed, Medium Intensity","#ED0000",12.9749103942652
"Durham-06","23",2013,2,362,2790,"developed","developed","Developed, Medium Intensity","#ED0000",12.9749103942652
"Durham-06","23",2016,2,378,2790,"developed","developed","Developed, Medium Intensity","#ED0000",13.5483870967742
"Durham-06","23",2019,2,515,2790,"developed","developed","Developed, Medium Intensity","#ED0000",18.4587813620072
"Durham-06","23",2021,2,534,2790,"developed","developed","Developed, Medium Intensity","#ED0000",19.1397849462366
"Durham-06","24",2001,2,37,2790,"developed","developed","Developed, High Intensity","#AA0000",1.32616487455197
"Durham-06","24",2004,2,37,2790,"developed","developed","Developed, High Intensity","#AA0000",1.32616487455197
"Durham-06","24",2006,2,37,2790,"developed","developed","Developed, High Intensity","#AA0000",1.32616487455197
"Durham-06","24",2008,2,37,2790,"developed","developed","Developed, High Intensity","#AA0000",1.32616487455197
"Durham-06","24",2011,2,57,2790,"developed","developed","Developed, High Intensity","#AA0000",2.04301075268817
"Durham-06","24",2013,2,57,2790,"developed","developed","Developed, High Intensity","#AA0000",2.04301075268817
"Durham-06","24",2016,2,68,2790,"developed","developed","Developed, High Intensity","#AA0000",2.43727598566308
"Durham-06","24",2019,2,114,2790,"developed","developed","Developed, High Intensity","#AA0000",4.08602150537634
"Durham-06","24",2021,2,115,2790,"developed","developed","Developed, High Intensity","#AA0000",4.12186379928315
"Durham-06","31",2001,2,3,2790,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.10752688172043
"Durham-06","31",2004,2,3,2790,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.10752688172043
"Durham-06","31",2006,2,3,2790,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.10752688172043
"Durham-06","31",2008,2,3,2790,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.10752688172043
"Durham-06","31",2011,2,4,2790,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.14336917562724
"Durham-06","31",2013,2,4,2790,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.14336917562724
"Durham-06","31",2016,2,3,2790,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.10752688172043
"Durham-06","31",2019,2,3,2790,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.10752688172043
"Durham-06","31",2021,2,8,2790,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.28673835125448
"Durham-06","41",2001,2,38,2790,"forest","deciduous forest","Deciduous Forest","#68AA63",1.36200716845878
"Durham-06","41",2004,2,41,2790,"forest","deciduous forest","Deciduous Forest","#68AA63",1.46953405017921
"Durham-06","41",2006,2,33,2790,"forest","deciduous forest","Deciduous Forest","#68AA63",1.18279569892473
"Durham-06","41",2008,2,36,2790,"forest","deciduous forest","Deciduous Forest","#68AA63",1.29032258064516
"Durham-06","41",2011,2,23,2790,"forest","deciduous forest","Deciduous Forest","#68AA63",0.824372759856631
"Durham-06","41",2013,2,23,2790,"forest","deciduous forest","Deciduous Forest","#68AA63",0.824372759856631
"Durham-06","41",2016,2,23,2790,"forest","deciduous forest","Deciduous Forest","#68AA63",0.824372759856631
"Durham-06","41",2019,2,11,2790,"forest","deciduous forest","Deciduous Forest","#68AA63",0.39426523297491
"Durham-06","41",2021,2,11,2790,"forest","deciduous forest","Deciduous Forest","#68AA63",0.39426523297491
"Durham-06","42",2001,2,684,2790,"forest","evergreen forest","Evergreen Forest","#1C6330",24.5161290322581
"Durham-06","42",2004,2,685,2790,"forest","evergreen forest","Evergreen Forest","#1C6330",24.5519713261649
"Durham-06","42",2006,2,645,2790,"forest","evergreen forest","Evergreen Forest","#1C6330",23.1182795698925
"Durham-06","42",2008,2,643,2790,"forest","evergreen forest","Evergreen Forest","#1C6330",23.0465949820789
"Durham-06","42",2011,2,576,2790,"forest","evergreen forest","Evergreen Forest","#1C6330",20.6451612903226
"Durham-06","42",2013,2,557,2790,"forest","evergreen forest","Evergreen Forest","#1C6330",19.9641577060932
"Durham-06","42",2016,2,566,2790,"forest","evergreen forest","Evergreen Forest","#1C6330",20.2867383512545
"Durham-06","42",2019,2,517,2790,"forest","evergreen forest","Evergreen Forest","#1C6330",18.5304659498208
"Durham-06","42",2021,2,491,2790,"forest","evergreen forest","Evergreen Forest","#1C6330",17.5985663082437
"Durham-06","43",2001,2,37,2790,"forest","mixed forest","Mixed Forest","#B5C98E",1.32616487455197
"Durham-06","43",2004,2,36,2790,"forest","mixed forest","Mixed Forest","#B5C98E",1.29032258064516
"Durham-06","43",2006,2,29,2790,"forest","mixed forest","Mixed Forest","#B5C98E",1.03942652329749
"Durham-06","43",2008,2,29,2790,"forest","mixed forest","Mixed Forest","#B5C98E",1.03942652329749
"Durham-06","43",2011,2,26,2790,"forest","mixed forest","Mixed Forest","#B5C98E",0.931899641577061
"Durham-06","43",2013,2,26,2790,"forest","mixed forest","Mixed Forest","#B5C98E",0.931899641577061
"Durham-06","43",2016,2,26,2790,"forest","mixed forest","Mixed Forest","#B5C98E",0.931899641577061
"Durham-06","43",2019,2,25,2790,"forest","mixed forest","Mixed Forest","#B5C98E",0.896057347670251
"Durham-06","43",2021,2,24,2790,"forest","mixed forest","Mixed Forest","#B5C98E",0.860215053763441
"Durham-06","52",2001,2,0,2790,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0
"Durham-06","52",2004,2,3,2790,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.10752688172043
"Durham-06","52",2006,2,2,2790,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.0716845878136201
"Durham-06","52",2008,2,1,2790,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.03584229390681
"Durham-06","52",2011,2,0,2790,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0
"Durham-06","52",2013,2,13,2790,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.465949820788531
"Durham-06","52",2016,2,3,2790,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.10752688172043
"Durham-06","52",2019,2,15,2790,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.537634408602151
"Durham-06","52",2021,2,15,2790,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.537634408602151
"Durham-06","71",2001,2,54,2790,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.93548387096774
"Durham-06","71",2004,2,47,2790,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.68458781362007
"Durham-06","71",2006,2,26,2790,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.931899641577061
"Durham-06","71",2008,2,26,2790,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.931899641577061
"Durham-06","71",2011,2,49,2790,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.75627240143369
"Durham-06","71",2013,2,55,2790,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.97132616487455
"Durham-06","71",2016,2,24,2790,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.860215053763441
"Durham-06","71",2019,2,26,2790,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.931899641577061
"Durham-06","71",2021,2,48,2790,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.72043010752688
"Durham-06","81",2001,2,19,2790,"planted","pasture","Pasture/Hay","#DBD83D",0.681003584229391
"Durham-06","81",2004,2,20,2790,"planted","pasture","Pasture/Hay","#DBD83D",0.716845878136201
"Durham-06","81",2006,2,27,2790,"planted","pasture","Pasture/Hay","#DBD83D",0.967741935483871
"Durham-06","81",2008,2,27,2790,"planted","pasture","Pasture/Hay","#DBD83D",0.967741935483871
"Durham-06","81",2011,2,17,2790,"planted","pasture","Pasture/Hay","#DBD83D",0.609318996415771
"Durham-06","81",2013,2,17,2790,"planted","pasture","Pasture/Hay","#DBD83D",0.609318996415771
"Durham-06","81",2016,2,17,2790,"planted","pasture","Pasture/Hay","#DBD83D",0.609318996415771
"Durham-06","81",2019,2,27,2790,"planted","pasture","Pasture/Hay","#DBD83D",0.967741935483871
"Durham-06","81",2021,2,27,2790,"planted","pasture","Pasture/Hay","#DBD83D",0.967741935483871
"Durham-06","82",2001,2,0,2790,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Durham-06","82",2004,2,0,2790,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Durham-06","82",2006,2,0,2790,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Durham-06","82",2008,2,0,2790,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Durham-06","82",2011,2,0,2790,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Durham-06","82",2013,2,0,2790,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Durham-06","82",2016,2,0,2790,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Durham-06","82",2019,2,0,2790,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Durham-06","82",2021,2,0,2790,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Durham-06","90",2001,2,32,2790,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.14695340501792
"Durham-06","90",2004,2,34,2790,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.21863799283154
"Durham-06","90",2006,2,28,2790,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.00358422939068
"Durham-06","90",2008,2,31,2790,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.11111111111111
"Durham-06","90",2011,2,28,2790,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.00358422939068
"Durham-06","90",2013,2,33,2790,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.18279569892473
"Durham-06","90",2016,2,28,2790,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.00358422939068
"Durham-06","90",2019,2,34,2790,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.21863799283154
"Durham-06","90",2021,2,34,2790,"wetlands","wetlands","Woody Wetlands","#BAD8EA",1.21863799283154
"Durham-06","95",2001,2,19,2790,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.681003584229391
"Durham-06","95",2004,2,19,2790,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.681003584229391
"Durham-06","95",2006,2,20,2790,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.716845878136201
"Durham-06","95",2008,2,17,2790,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.609318996415771
"Durham-06","95",2011,2,20,2790,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.716845878136201
"Durham-06","95",2013,2,16,2790,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.573476702508961
"Durham-06","95",2016,2,20,2790,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.716845878136201
"Durham-06","95",2019,2,16,2790,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.573476702508961
"Durham-06","95",2021,2,16,2790,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.573476702508961
"Durham-06","11",2001,3,2,2801,"water","water","Open Water","#476BA0",0.0714030703320243
"Durham-06","11",2004,3,2,2801,"water","water","Open Water","#476BA0",0.0714030703320243
"Durham-06","11",2006,3,7,2801,"water","water","Open Water","#476BA0",0.249910746162085
"Durham-06","11",2008,3,2,2801,"water","water","Open Water","#476BA0",0.0714030703320243
"Durham-06","11",2011,3,2,2801,"water","water","Open Water","#476BA0",0.0714030703320243
"Durham-06","11",2013,3,2,2801,"water","water","Open Water","#476BA0",0.0714030703320243
"Durham-06","11",2016,3,2,2801,"water","water","Open Water","#476BA0",0.0714030703320243
"Durham-06","11",2019,3,2,2801,"water","water","Open Water","#476BA0",0.0714030703320243
"Durham-06","11",2021,3,2,2801,"water","water","Open Water","#476BA0",0.0714030703320243
"Durham-06","21",2001,3,762,2801,"developed","developed","Developed, Open Space","#DDC9C9",27.2045697965013
"Durham-06","21",2004,3,762,2801,"developed","developed","Developed, Open Space","#DDC9C9",27.2045697965013
"Durham-06","21",2006,3,802,2801,"developed","developed","Developed, Open Space","#DDC9C9",28.6326312031417
"Durham-06","21",2008,3,802,2801,"developed","developed","Developed, Open Space","#DDC9C9",28.6326312031417
"Durham-06","21",2011,3,799,2801,"developed","developed","Developed, Open Space","#DDC9C9",28.5255265976437
"Durham-06","21",2013,3,799,2801,"developed","developed","Developed, Open Space","#DDC9C9",28.5255265976437
"Durham-06","21",2016,3,797,2801,"developed","developed","Developed, Open Space","#DDC9C9",28.4541235273117
"Durham-06","21",2019,3,600,2801,"developed","developed","Developed, Open Space","#DDC9C9",21.4209210996073
"Durham-06","21",2021,3,595,2801,"developed","developed","Developed, Open Space","#DDC9C9",21.2424134237772
"Durham-06","22",2001,3,532,2801,"developed","developed","Developed, Low Intensity","#D89382",18.9932167083185
"Durham-06","22",2004,3,532,2801,"developed","developed","Developed, Low Intensity","#D89382",18.9932167083185
"Durham-06","22",2006,3,563,2801,"developed","developed","Developed, Low Intensity","#D89382",20.0999642984648
"Durham-06","22",2008,3,563,2801,"developed","developed","Developed, Low Intensity","#D89382",20.0999642984648
"Durham-06","22",2011,3,553,2801,"developed","developed","Developed, Low Intensity","#D89382",19.7429489468047
"Durham-06","22",2013,3,553,2801,"developed","developed","Developed, Low Intensity","#D89382",19.7429489468047
"Durham-06","22",2016,3,554,2801,"developed","developed","Developed, Low Intensity","#D89382",19.7786504819707
"Durham-06","22",2019,3,575,2801,"developed","developed","Developed, Low Intensity","#D89382",20.528382720457
"Durham-06","22",2021,3,585,2801,"developed","developed","Developed, Low Intensity","#D89382",20.8853980721171
"Durham-06","23",2001,3,313,2801,"developed","developed","Developed, Medium Intensity","#ED0000",11.1745805069618
"Durham-06","23",2004,3,313,2801,"developed","developed","Developed, Medium Intensity","#ED0000",11.1745805069618
"Durham-06","23",2006,3,376,2801,"developed","developed","Developed, Medium Intensity","#ED0000",13.4237772224206
"Durham-06","23",2008,3,376,2801,"developed","developed","Developed, Medium Intensity","#ED0000",13.4237772224206
"Durham-06","23",2011,3,408,2801,"developed","developed","Developed, Medium Intensity","#ED0000",14.566226347733
"Durham-06","23",2013,3,408,2801,"developed","developed","Developed, Medium Intensity","#ED0000",14.566226347733
"Durham-06","23",2016,3,412,2801,"developed","developed","Developed, Medium Intensity","#ED0000",14.709032488397
"Durham-06","23",2019,3,565,2801,"developed","developed","Developed, Medium Intensity","#ED0000",20.1713673687969
"Durham-06","23",2021,3,590,2801,"developed","developed","Developed, Medium Intensity","#ED0000",21.0639057479472
"Durham-06","24",2001,3,43,2801,"developed","developed","Developed, High Intensity","#AA0000",1.53516601213852
"Durham-06","24",2004,3,43,2801,"developed","developed","Developed, High Intensity","#AA0000",1.53516601213852
"Durham-06","24",2006,3,47,2801,"developed","developed","Developed, High Intensity","#AA0000",1.67797215280257
"Durham-06","24",2008,3,47,2801,"developed","developed","Developed, High Intensity","#AA0000",1.67797215280257
"Durham-06","24",2011,3,69,2801,"developed","developed","Developed, High Intensity","#AA0000",2.46340592645484
"Durham-06","24",2013,3,69,2801,"developed","developed","Developed, High Intensity","#AA0000",2.46340592645484
"Durham-06","24",2016,3,69,2801,"developed","developed","Developed, High Intensity","#AA0000",2.46340592645484
