"County_Route","nlcd","year","frequency","totpix","class","ijbg_class","description","color","percent"
"Orange-07","42",2021,592,11156,"forest","evergreen forest","Evergreen Forest","#1C6330",5.30656149157404
"Orange-07","43",2001,1086,11156,"forest","mixed forest","Mixed Forest","#B5C98E",9.7346719254213
"Orange-07","43",2004,1098,11156,"forest","mixed forest","Mixed Forest","#B5C98E",9.84223736106131
"Orange-07","43",2006,1103,11156,"forest","mixed forest","Mixed Forest","#B5C98E",9.88705629257798
"Orange-07","43",2008,1155,11156,"forest","mixed forest","Mixed Forest","#B5C98E",10.3531731803514
"Orange-07","43",2011,1191,11156,"forest","mixed forest","Mixed Forest","#B5C98E",10.6758694872714
"Orange-07","43",2013,1210,11156,"forest","mixed forest","Mixed Forest","#B5C98E",10.8461814270348
"Orange-07","43",2016,1241,11156,"forest","mixed forest","Mixed Forest","#B5C98E",11.1240588024381
"Orange-07","43",2019,1196,11156,"forest","mixed forest","Mixed Forest","#B5C98E",10.7206884187881
"Orange-07","43",2021,1178,11156,"forest","mixed forest","Mixed Forest","#B5C98E",10.5593402653281
"Orange-07","52",2001,293,11156,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",2.62638938687702
"Orange-07","52",2004,290,11156,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",2.59949802796701
"Orange-07","52",2006,302,11156,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",2.70706346360703
"Orange-07","52",2008,168,11156,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.5059160989602
"Orange-07","52",2011,172,11156,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.54177124417354
"Orange-07","52",2013,300,11156,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",2.68913589100036
"Orange-07","52",2016,421,11156,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",3.77375403370384
"Orange-07","52",2019,494,11156,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",4.42811043384726
"Orange-07","52",2021,406,11156,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",3.63929723915382
"Orange-07","71",2001,36,11156,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.322696306920043
"Orange-07","71",2004,171,11156,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.5328074578702
"Orange-07","71",2006,227,11156,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.03477949085694
"Orange-07","71",2008,371,11156,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",3.32556471853711
"Orange-07","71",2011,311,11156,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.78773754033704
"Orange-07","71",2013,385,11156,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",3.45105772678379
"Orange-07","71",2016,201,11156,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.80172104697024
"Orange-07","71",2019,238,11156,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.13338114019362
"Orange-07","71",2021,284,11156,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.54571531014701
"Orange-07","81",2001,3516,11156,"planted","pasture","Pasture/Hay","#DBD83D",31.5166726425242
"Orange-07","81",2004,3518,11156,"planted","pasture","Pasture/Hay","#DBD83D",31.5346002151309
"Orange-07","81",2006,3447,11156,"planted","pasture","Pasture/Hay","#DBD83D",30.8981713875941
"Orange-07","81",2008,3470,11156,"planted","pasture","Pasture/Hay","#DBD83D",31.1043384725708
"Orange-07","81",2011,3383,11156,"planted","pasture","Pasture/Hay","#DBD83D",30.3244890641807
"Orange-07","81",2013,3314,11156,"planted","pasture","Pasture/Hay","#DBD83D",29.7059878092506
"Orange-07","81",2016,3134,11156,"planted","pasture","Pasture/Hay","#DBD83D",28.0925062746504
"Orange-07","81",2019,2894,11156,"planted","pasture","Pasture/Hay","#DBD83D",25.9411975618501
"Orange-07","81",2021,2884,11156,"planted","pasture","Pasture/Hay","#DBD83D",25.8515596988168
"Orange-07","82",2001,641,11156,"planted","cultivated crops","Cultivated Crops","#AA7028",5.74578702043743
"Orange-07","82",2004,643,11156,"planted","cultivated crops","Cultivated Crops","#AA7028",5.7637145930441
"Orange-07","82",2006,646,11156,"planted","cultivated crops","Cultivated Crops","#AA7028",5.79060595195411
"Orange-07","82",2008,646,11156,"planted","cultivated crops","Cultivated Crops","#AA7028",5.79060595195411
"Orange-07","82",2011,681,11156,"planted","cultivated crops","Cultivated Crops","#AA7028",6.10433847257081
"Orange-07","82",2013,717,11156,"planted","cultivated crops","Cultivated Crops","#AA7028",6.42703477949086
"Orange-07","82",2016,871,11156,"planted","cultivated crops","Cultivated Crops","#AA7028",7.80745787020437
"Orange-07","82",2019,845,11156,"planted","cultivated crops","Cultivated Crops","#AA7028",7.57439942631768
"Orange-07","82",2021,845,11156,"planted","cultivated crops","Cultivated Crops","#AA7028",7.57439942631768
"Orange-07","90",2001,9,11156,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.0806740767300108
"Orange-07","90",2004,9,11156,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.0806740767300108
"Orange-07","90",2006,9,11156,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.0806740767300108
"Orange-07","90",2008,10,11156,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.0896378630333453
"Orange-07","90",2011,9,11156,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.0806740767300108
"Orange-07","90",2013,9,11156,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.0806740767300108
"Orange-07","90",2016,9,11156,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.0806740767300108
"Orange-07","90",2019,9,11156,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.0806740767300108
"Orange-07","90",2021,9,11156,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.0806740767300108
"Orange-07","95",2001,2,11156,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0179275726066691
"Orange-07","95",2004,0,11156,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-07","95",2006,1,11156,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.00896378630333453
"Orange-07","95",2008,1,11156,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.00896378630333453
"Orange-07","95",2011,2,11156,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0179275726066691
"Orange-07","95",2013,0,11156,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-07","95",2016,1,11156,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.00896378630333453
"Orange-07","95",2019,33,11156,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.295804948010039
"Orange-07","95",2021,34,11156,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.304768734313374
"Orange-08","11",2001,47,11156,"water","water","Open Water","#476BA0",0.421297956256723
"Orange-08","11",2004,47,11156,"water","water","Open Water","#476BA0",0.421297956256723
"Orange-08","11",2006,47,11156,"water","water","Open Water","#476BA0",0.421297956256723
"Orange-08","11",2008,47,11156,"water","water","Open Water","#476BA0",0.421297956256723
"Orange-08","11",2011,47,11156,"water","water","Open Water","#476BA0",0.421297956256723
"Orange-08","11",2013,48,11156,"water","water","Open Water","#476BA0",0.430261742560057
"Orange-08","11",2016,52,11156,"water","water","Open Water","#476BA0",0.466116887773396
"Orange-08","11",2019,48,11156,"water","water","Open Water","#476BA0",0.430261742560057
"Orange-08","11",2021,48,11156,"water","water","Open Water","#476BA0",0.430261742560057
"Orange-08","21",2001,926,11156,"developed","developed","Developed, Open Space","#DDC9C9",8.30046611688777
"Orange-08","21",2004,926,11156,"developed","developed","Developed, Open Space","#DDC9C9",8.30046611688777
"Orange-08","21",2006,926,11156,"developed","developed","Developed, Open Space","#DDC9C9",8.30046611688777
"Orange-08","21",2008,926,11156,"developed","developed","Developed, Open Space","#DDC9C9",8.30046611688777
"Orange-08","21",2011,926,11156,"developed","developed","Developed, Open Space","#DDC9C9",8.30046611688777
"Orange-08","21",2013,926,11156,"developed","developed","Developed, Open Space","#DDC9C9",8.30046611688777
"Orange-08","21",2016,926,11156,"developed","developed","Developed, Open Space","#DDC9C9",8.30046611688777
"Orange-08","21",2019,1124,11156,"developed","developed","Developed, Open Space","#DDC9C9",10.075295804948
"Orange-08","21",2021,1124,11156,"developed","developed","Developed, Open Space","#DDC9C9",10.075295804948
"Orange-08","22",2001,126,11156,"developed","developed","Developed, Low Intensity","#D89382",1.12943707422015
"Orange-08","22",2004,126,11156,"developed","developed","Developed, Low Intensity","#D89382",1.12943707422015
"Orange-08","22",2006,126,11156,"developed","developed","Developed, Low Intensity","#D89382",1.12943707422015
"Orange-08","22",2008,126,11156,"developed","developed","Developed, Low Intensity","#D89382",1.12943707422015
"Orange-08","22",2011,126,11156,"developed","developed","Developed, Low Intensity","#D89382",1.12943707422015
"Orange-08","22",2013,126,11156,"developed","developed","Developed, Low Intensity","#D89382",1.12943707422015
"Orange-08","22",2016,126,11156,"developed","developed","Developed, Low Intensity","#D89382",1.12943707422015
"Orange-08","22",2019,212,11156,"developed","developed","Developed, Low Intensity","#D89382",1.90032269630692
"Orange-08","22",2021,212,11156,"developed","developed","Developed, Low Intensity","#D89382",1.90032269630692
"Orange-08","23",2001,4,11156,"developed","developed","Developed, Medium Intensity","#ED0000",0.0358551452133381
"Orange-08","23",2004,4,11156,"developed","developed","Developed, Medium Intensity","#ED0000",0.0358551452133381
"Orange-08","23",2006,4,11156,"developed","developed","Developed, Medium Intensity","#ED0000",0.0358551452133381
"Orange-08","23",2008,4,11156,"developed","developed","Developed, Medium Intensity","#ED0000",0.0358551452133381
"Orange-08","23",2011,4,11156,"developed","developed","Developed, Medium Intensity","#ED0000",0.0358551452133381
"Orange-08","23",2013,4,11156,"developed","developed","Developed, Medium Intensity","#ED0000",0.0358551452133381
"Orange-08","23",2016,4,11156,"developed","developed","Developed, Medium Intensity","#ED0000",0.0358551452133381
"Orange-08","23",2019,26,11156,"developed","developed","Developed, Medium Intensity","#ED0000",0.233058443886698
"Orange-08","23",2021,26,11156,"developed","developed","Developed, Medium Intensity","#ED0000",0.233058443886698
"Orange-08","24",2001,0,11156,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-08","24",2004,0,11156,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-08","24",2006,0,11156,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-08","24",2008,0,11156,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-08","24",2011,0,11156,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-08","24",2013,0,11156,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-08","24",2016,0,11156,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-08","24",2019,2,11156,"developed","developed","Developed, High Intensity","#AA0000",0.0179275726066691
"Orange-08","24",2021,2,11156,"developed","developed","Developed, High Intensity","#AA0000",0.0179275726066691
"Orange-08","31",2001,0,11156,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-08","31",2004,0,11156,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-08","31",2006,0,11156,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-08","31",2008,0,11156,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-08","31",2011,0,11156,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-08","31",2013,0,11156,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-08","31",2016,0,11156,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-08","31",2019,0,11156,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-08","31",2021,3,11156,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0268913589100036
"Orange-08","41",2001,5014,11156,"forest","deciduous forest","Deciduous Forest","#68AA63",44.9444245249193
"Orange-08","41",2004,5019,11156,"forest","deciduous forest","Deciduous Forest","#68AA63",44.989243456436
"Orange-08","41",2006,5021,11156,"forest","deciduous forest","Deciduous Forest","#68AA63",45.0071710290427
"Orange-08","41",2008,5039,11156,"forest","deciduous forest","Deciduous Forest","#68AA63",45.1685191825027
"Orange-08","41",2011,4952,11156,"forest","deciduous forest","Deciduous Forest","#68AA63",44.3886697741126
"Orange-08","41",2013,4887,11156,"forest","deciduous forest","Deciduous Forest","#68AA63",43.8060236643958
"Orange-08","41",2016,4827,11156,"forest","deciduous forest","Deciduous Forest","#68AA63",43.2681964861958
"Orange-08","41",2019,4571,11156,"forest","deciduous forest","Deciduous Forest","#68AA63",40.9734671925421
"Orange-08","41",2021,4490,11156,"forest","deciduous forest","Deciduous Forest","#68AA63",40.247400501972
"Orange-08","42",2001,738,11156,"forest","evergreen forest","Evergreen Forest","#1C6330",6.61527429186088
"Orange-08","42",2004,743,11156,"forest","evergreen forest","Evergreen Forest","#1C6330",6.66009322337755
"Orange-08","42",2006,788,11156,"forest","evergreen forest","Evergreen Forest","#1C6330",7.06346360702761
"Orange-08","42",2008,843,11156,"forest","evergreen forest","Evergreen Forest","#1C6330",7.55647185371101
"Orange-08","42",2011,842,11156,"forest","evergreen forest","Evergreen Forest","#1C6330",7.54750806740767
"Orange-08","42",2013,845,11156,"forest","evergreen forest","Evergreen Forest","#1C6330",7.57439942631768
"Orange-08","42",2016,830,11156,"forest","evergreen forest","Evergreen Forest","#1C6330",7.43994263176766
"Orange-08","42",2019,844,11156,"forest","evergreen forest","Evergreen Forest","#1C6330",7.56543564001434
"Orange-08","42",2021,922,11156,"forest","evergreen forest","Evergreen Forest","#1C6330",8.26461097167444
"Orange-08","43",2001,1099,11156,"forest","mixed forest","Mixed Forest","#B5C98E",9.85120114736465
"Orange-08","43",2004,1109,11156,"forest","mixed forest","Mixed Forest","#B5C98E",9.94083901039799
"Orange-08","43",2006,1142,11156,"forest","mixed forest","Mixed Forest","#B5C98E",10.236643958408
"Orange-08","43",2008,1194,11156,"forest","mixed forest","Mixed Forest","#B5C98E",10.7027608461814
"Orange-08","43",2011,1210,11156,"forest","mixed forest","Mixed Forest","#B5C98E",10.8461814270348
"Orange-08","43",2013,1208,11156,"forest","mixed forest","Mixed Forest","#B5C98E",10.8282538544281
"Orange-08","43",2016,1209,11156,"forest","mixed forest","Mixed Forest","#B5C98E",10.8372176407314
"Orange-08","43",2019,1185,11156,"forest","mixed forest","Mixed Forest","#B5C98E",10.6220867694514
"Orange-08","43",2021,1169,11156,"forest","mixed forest","Mixed Forest","#B5C98E",10.4786661885981
"Orange-08","52",2001,132,11156,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.18321979204016
"Orange-08","52",2004,294,11156,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",2.63535317318035
"Orange-08","52",2006,238,11156,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",2.13338114019362
"Orange-08","52",2008,105,11156,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.941197561850125
"Orange-08","52",2011,61,11156,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.546790964503406
"Orange-08","52",2013,160,11156,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.43420580853352
"Orange-08","52",2016,224,11156,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",2.00788813194693
"Orange-08","52",2019,263,11156,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",2.35747579777698
"Orange-08","52",2021,257,11156,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",2.30369307995697
"Orange-08","71",2001,236,11156,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.11545356758695
"Orange-08","71",2004,102,11156,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.914306202940122
"Orange-08","71",2006,90,11156,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.806740767300108
"Orange-08","71",2008,102,11156,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.914306202940122
"Orange-08","71",2011,215,11156,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.92721405521692
"Orange-08","71",2013,176,11156,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.57762638938688
"Orange-08","71",2016,192,11156,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.72104697024023
"Orange-08","71",2019,157,11156,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.40731444962352
"Orange-08","71",2021,179,11156,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.60451774829688
"Orange-08","81",2001,2612,11156,"planted","pasture","Pasture/Hay","#DBD83D",23.4134098243098
"Orange-08","81",2004,2564,11156,"planted","pasture","Pasture/Hay","#DBD83D",22.9831480817497
"Orange-08","81",2006,2552,11156,"planted","pasture","Pasture/Hay","#DBD83D",22.8755826461097
"Orange-08","81",2008,2548,11156,"planted","pasture","Pasture/Hay","#DBD83D",22.8397275008964
"Orange-08","81",2011,2551,11156,"planted","pasture","Pasture/Hay","#DBD83D",22.8666188598064
