,City,Species,Sample,UAI,SD,SE
10799,Lima_PE,Rusty-crowned Tit-Spinetail,166,0.241542962,0.601884381,0.046715288
5832,Cusco_PE,Rusty-fronted Canastero,1288,0.452134264,0.571648517,0.015928363
6012,Cusco_PE,Rusty-fronted Tody-Flycatcher,150,0.056709107,0.197537467,0.016128867
9446,Iquitos_PE,Rusty-fronted Tody-Flycatcher,104,0.114337676,0.441361168,0.043279023
2526,Bogota_CO,Rusty-margined Flycatcher,5717,0.928325832,1.023147155,0.013531751
2925,Brasilia_BR,Rusty-margined Flycatcher,130,1.648392975,1.61345555,0.141509413
4079,Caracas_VE,Rusty-margined Flycatcher,1126,2.734082142,1.111629226,0.03312766
5711,Cuiaba_BR,Rusty-margined Flycatcher,150,0.725270886,1.229330262,0.100374396
7631,Georgetown_GY,Rusty-margined Flycatcher,630,2.091323941,1.240178353,0.049409888
8365,Guayaquil_EC,Rusty-margined Flycatcher,230,0.648685749,1.267441875,0.083572642
12179,Manaus_BR,Rusty-margined Flycatcher,360,2.349863993,1.676474621,0.088357971
16047,Palmas_BR,Rusty-margined Flycatcher,226,0.993391473,1.341587474,0.089241071
16228,Panama_PA,Rusty-margined Flycatcher,4059,1.350343889,0.92152655,0.01446433
19051,Santa_Cruz_de_la_Sierra_BO,Rusty-margined Flycatcher,164,0.981568934,1.123229407,0.087709481
14264,Naha_JP,Ryukyu Minivet,186,0.976331536,1.159572908,0.085024011
14270,Naha_JP,Ryukyu Robin,225,0.209873551,0.353645898,0.023576393
6949,Denver_US,Sabine's Gull,1078,1.005408199,0.539835753,0.01644191
360,Adelaide_AU,Sacred Kingfisher,211,0.392138349,0.697080329,0.047988989
974,Auckland_NZ,Sacred Kingfisher,15774,0.736497361,1.024956958,0.008160837
3020,Brisbane_AU,Sacred Kingfisher,20379,1.657886266,1.12026208,0.007847444
4943,Christchurch_NZ,Sacred Kingfisher,2644,0.689396155,0.882581814,0.017164227
6411,Darwin_AU,Sacred Kingfisher,1119,0.861638657,0.881724549,0.02635833
12443,Melbourne_AU,Sacred Kingfisher,4481,1.306902039,1.111097809,0.016598346
16625,Perth_AU,Sacred Kingfisher,1023,1.542745793,1.065483096,0.033312617
21237,Sydney_AU,Sacred Kingfisher,4568,1.155309381,0.989412393,0.014639097
22512,Townsville_AU,Sacred Kingfisher,1233,1.427483097,1.207290303,0.034381924
10386,Kingston_JM,Sad Flycatcher,892,0.42384653,0.551508123,0.018465858
639,Asuncion_PY,Saffron Finch,3292,3.243719493,1.253345033,0.021844431
1076,Bahia_Blanca_AR,Saffron Finch,116,0.894722262,1.243028886,0.115412335
2441,Bogota_CO,Saffron Finch,10142,1.218693647,1.230799951,0.012221533
2869,Brasilia_BR,Saffron Finch,1496,2.945836182,1.219396456,0.031526745
3445,Buenos_Aires_AR,Saffron Finch,6821,3.100267251,1.192751478,0.014441953
4016,Caracas_VE,Saffron Finch,4170,3.371254754,0.672081279,0.010407676
4782,Chiclayo_PE,Saffron Finch,1427,2.134545636,1.71404331,0.045374286
5405,Cordoba_AR,Saffron Finch,4394,2.258062312,1.4570516,0.021980871
5698,Cuiaba_BR,Saffron Finch,237,0.972506209,1.447743291,0.094041032
8229,Guayaquil_EC,Saffron Finch,1822,2.57372499,1.580432799,0.037025578
8916,Honolulu_US,Saffron Finch,2477,2.194087721,0.84188756,0.016915743
10663,Lima_PE,Saffron Finch,2633,3.597177474,0.676558635,0.013184996
12345,Maracaibo_VE,Saffron Finch,216,0.820818109,0.935699845,0.06366631
14799,Neuquen_AR,Saffron Finch,1236,3.336797696,1.520477727,0.043248478
15984,Palmas_BR,Saffron Finch,147,3.360568591,0.609943576,0.050307298
16083,Panama_PA,Saffron Finch,3932,2.893927059,0.839145416,0.013382291
17134,Porto_Alegre_BR,Saffron Finch,1345,2.638453982,1.243830811,0.033915652
18433,Salvador_BR,Saffron Finch,534,3.095306864,0.801582225,0.034687855
18902,San_Miguel_de_Tucuman_AR,Saffron Finch,251,1.940902668,1.442387187,0.091042672
18967,Santa_Cruz_de_la_Sierra_BO,Saffron Finch,705,1.707814974,1.405577582,0.052937114
19470,Sao_Paulo_BR,Saffron Finch,4658,2.400798078,1.364825467,0.019997577
22767,Vila_Velha_BR,Saffron Finch,594,2.503680245,1.371029072,0.056254004
8276,Guayaquil_EC,Saffron Siskin,107,1.684418121,1.137445081,0.109960966
795,Asuncion_PY,Saffron-billed Sparrow,119,0.921590761,1.059808982,0.09715253
2933,Brasilia_BR,Saffron-billed Sparrow,138,1.411190254,1.69738524,0.144491027
9493,Iquitos_PE,Saffron-crested Tyrant-Manakin,223,0.015339458,0.13195918,0.00883664
2814,Bogota_CO,Saffron-crowned Tanager,169,0.0875523,0.28439259,0.021876353
5943,Cusco_PE,Saffron-crowned Tanager,883,0.118280623,0.393240559,0.013233598
2307,Billings_US,Sage Thrasher,141,0.09188909,0.356013333,0.029981731
5170,Ciudad_Juarez_MX,Sage Thrasher,125,0.764028658,1.095636827,0.097996737
6931,Denver_US,Sage Thrasher,2051,1.115418673,1.18546381,0.026176132
11621,Los_Angeles_US,Sage Thrasher,612,1.470751248,1.424581598,0.057585298
16932,Phoenix_US,Sage Thrasher,927,0.596613027,0.844292855,0.027730216
18402,Salt_Lake_City_US,Sage Thrasher,992,0.335618861,0.751963259,0.023874857
5193,Ciudad_Juarez_MX,Sagebrush Sparrow,161,0.405947705,0.758650121,0.059790006
16939,Phoenix_US,Sagebrush Sparrow,1119,0.471532408,0.480624795,0.014367828
18391,Salt_Lake_City_US,Sagebrush Sparrow,139,0.550579562,0.992852085,0.084212615
1115,Bangkok_TH,Sakhalin Leaf Warbler,114,3.162892948,1.080317831,0.101181035
9863,Jacksonville_US,Saltmarsh Sparrow,544,1.130045,1.092090443,0.046822991
15190,New_York_City_US,Saltmarsh Sparrow,4642,2.355623867,0.867091682,0.012726602
17558,Puerto_Vallarta_MX,San Blas Jay,2478,0.709400751,0.845263968,0.016980157
6683,Delhi_IN,Sand Lark,152,1.669983721,0.937919558,0.076075322
83,A_Coruna_ES,Sanderling,576,1.132650029,1.038907011,0.043287792
1302,Bangkok_TH,Sanderling,528,0.995916971,0.736589227,0.032055932
1450,Barcelona_ES,Sanderling,118,2.417888561,0.893675492,0.082269497
3802,Calgary_CA,Sanderling,241,0.416894374,0.638078654,0.041102259
3988,Cape_Town_ZA,Sanderling,132,0.246437199,0.630519536,0.054879681
4569,Chicago_US,Sanderling,8601,2.850719825,0.867086252,0.009349488
4815,Chiclayo_PE,Sanderling,247,0.735634605,0.975892424,0.062094548
4971,Christchurch_NZ,Sanderling,101,0.178242327,0.15584166,0.015506825
6282,Dakar_SN,Sanderling,138,1.437374555,0.812575533,0.069171023
6447,Darwin_AU,Sanderling,318,0.663488858,0.494658582,0.027739076
6952,Denver_US,Sanderling,721,0.976672773,0.852566866,0.031751249
7778,Glasgow_GB,Sanderling,229,1.635216278,0.882653737,0.058327401
8661,Halifax_CA,Sanderling,1627,0.31998059,0.57362202,0.014221062
8716,Havana_CU,Sanderling,130,2.092125355,0.341391751,0.029942037
8965,Honolulu_US,Sanderling,2160,1.116517552,1.064674875,0.022908156
9232,Houston_US,Sanderling,13094,1.09126098,0.918107146,0.008023377
9869,Jacksonville_US,Sanderling,12829,1.101030088,0.826269624,0.007295001
10639,Las_Palmas_de_Gran_Canaria_ES,Sanderling,408,2.517854891,1.00345334,0.049678343
10748,Lima_PE,Sanderling,460,2.169412557,0.535703368,0.024977298
10839,Lisbon_PT,Sanderling,3777,2.759301622,1.152249212,0.018748776
11280,London_GB,Sanderling,652,1.132160334,0.887440174,0.034754839
11541,Los_Angeles_US,Sanderling,12092,2.322986736,0.812956406,0.007392957
12040,Managua_NI,Sanderling,101,0.656944412,0.658684559,0.065541563
12737,Merida_MX,Sanderling,472,1.05774592,0.87335304,0.040199332
13509,Montreal_CA,Sanderling,1012,0.73989818,1.027786097,0.032308179
13889,Mumbai_IN,Sanderling,418,0.551895075,0.461253128,0.022560628
15020,New_Orleans_US,Sanderling,3824,1.860437302,1.171360101,0.018942247
15336,New_York_City_US,Sanderling,22432,1.682614024,0.870239974,0.005810387
15801,Omaha_US,Sanderling,102,1.102041534,1.310053827,0.129714658
16169,Panama_PA,Sanderling,269,1.71698651,0.99775415,0.060834144
16672,Perth_AU,Sanderling,122,0.766648387,0.700793109,0.063446827
17318,Puerto_Montt_CL,Sanderling,122,0.28957342,0.722683789,0.065428716
17445,Puerto_Vallarta_MX,Sanderling,339,1.397689142,0.849036709,0.046113344
17965,Reykjavik_IS,Sanderling,457,1.497539951,1.348769651,0.063092783
18746,San_Francisco_US,Sanderling,17004,1.616545607,1.145893523,0.008787568
19193,Santiago_CL,Sanderling,540,1.254622444,0.623655827,0.026837874
20046,Seattle_US,Sanderling,4823,0.768824942,0.997485228,0.014363089
21549,Taipei_TW,Sanderling,632,1.701743854,0.439435329,0.017479799
22166,Tokyo_JP,Sanderling,254,2.145926583,0.854873947,0.053639562
22272,Toronto_CA,Sanderling,2298,2.325781567,0.958279329,0.019990199
23203,Winnipeg_CA,Sanderling,157,0.59064708,0.636278146,0.050780524
483,Anchorage_US,Sandhill Crane,5069,2.047668838,1.298132556,0.01823299
2248,Billings_US,Sandhill Crane,860,0.912546988,1.237012896,0.04218179
3805,Calgary_CA,Sandhill Crane,187,0.354352092,0.918320719,0.067154262
4757,Chicago_US,Sandhill Crane,30741,1.468261949,1.093987772,0.006239553
5178,Ciudad_Juarez_MX,Sandhill Crane,201,0.631220148,0.941651344,0.066418965
6905,Denver_US,Sandhill Crane,1674,1.243691044,1.128515549,0.027582258
9260,Houston_US,Sandhill Crane,4238,0.892549736,1.129420396,0.017349028
9900,Jacksonville_US,Sandhill Crane,3058,0.886226789,0.927105308,0.016765261
13522,Montreal_CA,Sandhill Crane,1652,0.300752361,0.700039465,0.017223345
14684,Nashville_US,Sandhill Crane,842,0.62317311,0.887846806,0.030597222
16948,Phoenix_US,Sandhill Crane,339,0.281871233,0.597805892,0.032468359
18364,Salt_Lake_City_US,Sandhill Crane,7822,0.743302306,0.869007216,0.009825722
18625,San_Angelo_US,Sandhill Crane,114,0.223403427,0.66740787,0.062508474
18874,San_Francisco_US,Sandhill Crane,2238,0.455714954,0.752930622,0.01591567
19830,Saskatoon_CA,Sandhill Crane,653,0.99399724,1.413212734,0.055303288
22074,Thunder_Bay_CA,Sandhill Crane,363,0.230525889,0.603775106,0.031689975
22428,Toronto_CA,Sandhill Crane,4276,0.522354786,0.930894826,0.014235796
23202,Winnipeg_CA,Sandhill Crane,1803,0.595725591,0.788834678,0.018577537
53,A_Coruna_ES,Sandwich Tern,1130,1.433961984,1.223176334,0.036387301
846,Athens_GR,Sandwich Tern,298,2.69998183,1.257901832,0.072868297
1358,Barcelona_ES,Sandwich Tern,1200,3.048321757,0.99051688,0.028593759
3912,Cape_Town_ZA,Sandwich Tern,532,1.502917023,1.324287192,0.057415131
4280,Casablanca_MA,Sandwich Tern,100,2.823112608,1.016424209,0.101642421
5661,Cork_IE,Sandwich Tern,221,0.362473885,0.736506427,0.049542784
6229,Dakar_SN,Sandwich Tern,467,2.005503292,0.716722611,0.033165967
7770,Glasgow_GB,Sandwich Tern,1160,1.683744149,0.711087449,0.020878246
8681,Havana_CU,Sandwich Tern,160,2.678027546,0.807237789,0.063817751
9228,Houston_US,Sandwich Tern,6998,1.15516902,0.897724129,0.010731389
9560,Istanbul_TR,Sandwich Tern,513,2.40719061,1.200606077,0.053008053
9885,Jacksonville_US,Sandwich Tern,3843,1.013959337,0.753410086,0.012153356
10703,Lima_PE,Sandwich Tern,234,2.354072957,0.702913975,0.045950924
10873,Lisbon_PT,Sandwich Tern,5123,2.10331634,1.200009712,0.016765734
11320,London_GB,Sandwich Tern,1192,0.797820584,0.942145988,0.027288526
12720,Merida_MX,Sandwich Tern,982,1.139019022,0.895903505,0.02858943
15061,New_Orleans_US,Sandwich Tern,1843,1.684396832,1.24743283,0.029057249
16117,Panama_PA,Sandwich Tern,813,2.357205972,1.102147038,0.038653984
19151,Santiago_CL,Sandwich Tern,106,1.742933397,0.777347843,0.075502697
19437,Sao_Paulo_BR,Sandwich Tern,234,2.609939668,1.185341371,0.07748819
6056,Cusco_PE,Sapphire-spangled Emerald,467,0.040386232,0.194067078,0.008980353
19456,Sao_Paulo_BR,Sapphire-spangled Emerald,1682,2.496365317,1.290533912,0.031467079
16101,Panama_PA,Sapphire-throated Hummingbird,2496,2.57612975,1.148730557,0.022993013
6067,Cusco_PE,Sapphire-vented Puffleg,103,0.036262061,0.195222527,0.019235847
42,A_Coruna_ES,Sardinian Warbler,820,1.51990217,1.076959693,0.037609064
857,Athens_GR,Sardinian Warbler,3036,2.291402291,1.585788611,0.02878024
1383,Barcelona_ES,Sardinian Warbler,12706,2.932249942,1.202841541,0.010670972
1673,Beirut_LB,Sardinian Warbler,673,1.449587696,1.144900982,0.04413269
4281,Casablanca_MA,Sardinian Warbler,956,2.766460339,1.26511886,0.040916868
9577,Istanbul_TR,Sardinian Warbler,739,2.210775342,1.359367914,0.050005157
10640,Las_Palmas_de_Gran_Canaria_ES,Sardinian Warbler,631,2.511750872,1.173945537,0.046734034
10860,Lisbon_PT,Sardinian Warbler,25101,2.354010456,1.520429865,0.009596677
11783,Madrid_ES,Sardinian Warbler,8399,2.04038258,1.465699903,0.015993049
18006,Rome_IT,Sardinian Warbler,581,2.375964053,1.565296291,0.064939433
6730,Delhi_IN,Sarus Crane,1082,1.307275498,0.769323854,0.023388134
3206,Brisbane_AU,Satin Bowerbird,4391,0.097604754,0.294363791,0.004442247
12574,Melbourne_AU,Satin Bowerbird,1425,0.203943691,0.453361738,0.012009846
21229,Sydney_AU,Satin Bowerbird,12328,1.206461348,0.97273356,0.008760877
8874,Hobart_AU,Satin Flycatcher,430,0.265183127,0.434250292,0.020941409
12564,Melbourne_AU,Satin Flycatcher,843,0.286059789,0.616426493,0.021230856
20179,Seoul_KR,Saunders's Gull,164,2.476374293,0.974039686,0.076059721
20519,Shenzhen_CN,Saunders's Gull,110,2.025816218,0.258396679,0.024637157
21521,Taipei_TW,Saunders's Gull,114,1.826963324,0.728561957,0.068236079
787,Asuncion_PY,Savanna Hawk,198,1.250278259,1.471634198,0.104584488
2486,Bogota_CO,Savanna Hawk,245,1.044794304,1.021928345,0.065288607
4870,Chiclayo_PE,Savanna Hawk,157,0.296725055,0.582431049,0.046483058
8364,Guayaquil_EC,Savanna Hawk,269,0.672829669,1.243879653,0.075840681
16164,Panama_PA,Savanna Hawk,331,1.790007062,1.287706737,0.070778763
19578,Sao_Paulo_BR,Savanna Hawk,213,1.546230584,1.119819076,0.076728739
20446,Shenzhen_CN,Savanna Nightjar,170,2.473585578,0.662190732,0.050787711
20722,Singapore_SG,Savanna Nightjar,277,2.879731822,0.837021232,0.050291732
21379,Taipei_TW,Savanna Nightjar,939,2.772679954,1.115307184,0.036396674
504,Anchorage_US,Savannah Sparrow,3931,1.792052746,1.410344169,0.022494357
2278,Billings_US,Savannah Sparrow,725,0.562705132,1.061645793,0.039428535
3727,Calgary_CA,Savannah Sparrow,12393,1.620154577,1.517824169,0.013634312
4473,Charlotte_US,Savannah Sparrow,1988,1.581582501,1.223790612,0.027447256
4671,Chicago_US,Savannah Sparrow,26059,2.289141014,1.385555814,0.008583119
5112,Ciudad_Juarez_MX,Savannah Sparrow,986,1.322712386,1.299257992,0.041376804
6917,Denver_US,Savannah Sparrow,4988,1.182204251,1.054039628,0.014924291
8611,Halifax_CA,Savannah Sparrow,7504,0.754180762,0.943483445,0.010891504
9210,Houston_US,Savannah Sparrow,25606,1.340093793,1.234924012,0.007717371
9816,Jacksonville_US,Savannah Sparrow,5603,1.340796321,1.001609188,0.013380982
11544,Los_Angeles_US,Savannah Sparrow,34320,2.294330107,1.064850997,0.005747979
12747,Merida_MX,Savannah Sparrow,123,0.989882601,1.124839513,0.101423363
12995,Mexico_City_MX,Savannah Sparrow,1038,1.832104632,0.872135388,0.027069812
13275,Monterrey_MX,Savannah Sparrow,146,0.730196527,0.955502592,0.079077957
13493,Montreal_CA,Savannah Sparrow,9005,1.110637985,1.377718561,0.014518396
14672,Nashville_US,Savannah Sparrow,2055,0.808551573,0.83578451,0.018436921
15071,New_Orleans_US,Savannah Sparrow,4084,1.633226209,1.217037307,0.019044125
15269,New_York_City_US,Savannah Sparrow,43744,2.014309886,1.272213821,0.006082763
15533,Oklahoma_City_US,Savannah Sparrow,2448,1.616112286,1.076270402,0.021752826
15796,Omaha_US,Savannah Sparrow,1282,1.123702899,1.162234936,0.032460104
16844,Phoenix_US,Savannah Sparrow,4663,1.534193711,1.092064282,0.015992468
18370,Salt_Lake_City_US,Savannah Sparrow,1798,0.719164013,1.058969868,0.024974037
18588,San_Angelo_US,Savannah Sparrow,465,0.503644746,0.722784232,0.033518316
18800,San_Francisco_US,Savannah Sparrow,52499,1.289073728,1.173508027,0.005121658
19845,Saskatoon_CA,Savannah Sparrow,781,0.682940915,1.090384595,0.039017028
19969,Seattle_US,Savannah Sparrow,41075,1.307765096,1.202960702,0.005935573
21976,Thunder_Bay_CA,Savannah Sparrow,857,1.233932887,1.278667207,0.04367844
22395,Toronto_CA,Savannah Sparrow,18368,1.437601643,1.326047124,0.009784261
23131,Winnipeg_CA,Savannah Sparrow,3652,1.487739392,1.489371328,0.024645498
2128,Berlin_DE,Savi's Warbler,106,0.475746145,0.747047656,0.072559683
3352,Budapest_HU,Savi's Warbler,285,0.213241958,0.429913725,0.025465891
11818,Madrid_ES,Savi's Warbler,373,1.6465209,1.015492789,0.052580224
14042,Munich_DE,Savi's Warbler,128,0.094579104,0.392817287,0.034720471
20897,Sofia_BG,Savi's Warbler,152,0.899001757,0.985112913,0.079903208
19561,Sao_Paulo_BR,Saw-billed Hermit,720,1.621991531,0.814233743,0.0303447
627,Asuncion_PY,Sayaca Tanager,4201,3.345100743,1.347876324,0.020795708
2879,Brasilia_BR,Sayaca Tanager,828,2.719671116,1.349338882,0.046892768
3414,Buenos_Aires_AR,Sayaca Tanager,2956,3.254088524,1.094307769,0.020127381
5382,Cordoba_AR,Sayaca Tanager,150,3.047259368,0.957248649,0.078159025
5687,Cuiaba_BR,Sayaca Tanager,576,1.336356761,1.627060423,0.067794184
7513,Fortaleza_BR,Sayaca Tanager,766,2.722726561,1.711042516,0.061822479
16001,Palmas_BR,Sayaca Tanager,371,2.487726461,1.439197359,0.074719404
17098,Porto_Alegre_BR,Sayaca Tanager,2213,3.355634769,1.120810129,0.023825463
18436,Salvador_BR,Sayaca Tanager,854,3.031826908,1.065363791,0.036455998
18897,San_Miguel_de_Tucuman_AR,Sayaca Tanager,612,2.146902582,1.535938547,0.062086636
18962,Santa_Cruz_de_la_Sierra_BO,Sayaca Tanager,1055,1.804273606,1.425443947,0.043885789
19362,Sao_Paulo_BR,Sayaca Tanager,25631,3.388209285,1.203588471,0.007517877
22772,Vila_Velha_BR,Sayaca Tanager,343,2.308197672,1.456971869,0.078669086
2223,Billings_US,Say's Phoebe,1124,1.139542562,1.276023393,0.038060587
3723,Calgary_CA,Say's Phoebe,329,1.716953396,1.463177586,0.080667592
5100,Ciudad_Juarez_MX,Say's Phoebe,6331,1.416410023,1.347613636,0.016936717
6780,Denver_US,Say's Phoebe,41197,2.034483813,1.214216319,0.005982232
11479,Los_Angeles_US,Say's Phoebe,67655,2.563452424,1.047506712,0.004027234
13020,Mexico_City_MX,Say's Phoebe,748,1.634045149,0.936966745,0.034258897
13213,Monterrey_MX,Say's Phoebe,769,1.689891173,1.589097348,0.057304316
16770,Phoenix_US,Say's Phoebe,34878,2.120709244,1.268691304,0.00679329
18279,Salt_Lake_City_US,Say's Phoebe,3236,1.105896214,1.227451308,0.021577445
18779,San_Francisco_US,Say's Phoebe,44996,1.415326304,1.180918743,0.005567152
19903,Seattle_US,Say's Phoebe,376,1.727232581,1.102222851,0.056842803
9469,Iquitos_PE,Scale-breasted Woodpecker,120,0.070674299,0.358533082,0.032729443
2822,Bogota_CO,Scale-crested Pygmy-Tyrant,632,0.073231831,0.246331289,0.009798533
6175,Cusco_PE,Scale-crested Pygmy-Tyrant,345,0.006119832,0.081130628,0.004367926
8390,Guayaquil_EC,Scale-crested Pygmy-Tyrant,495,0.100255053,0.396905391,0.017839571
16489,Panama_PA,Scale-crested Pygmy-Tyrant,904,0.228282736,0.37967782,0.012627896
19642,Sao_Paulo_BR,Scaled Antbird,161,1.036231066,1.014127849,0.079924471
8094,Guatemala_City_GT,Scaled Antpitta,338,0.37370019,0.451457619,0.024556057
17151,Porto_Alegre_BR,Scaled Chachalaca,286,2.448290021,1.158405607,0.06849796
756,Asuncion_PY,Scaled Dove,535,2.034705515,1.285667853,0.055584268
2431,Bogota_CO,Scaled Dove,387,1.246796488,0.893042956,0.045395925
2889,Brasilia_BR,Scaled Dove,883,2.583132717,1.543567866,0.051945195
4047,Caracas_VE,Scaled Dove,1549,3.105440039,0.957260081,0.024322278
5680,Cuiaba_BR,Scaled Dove,177,1.479622381,1.631981304,0.122667227
7517,Fortaleza_BR,Scaled Dove,416,2.580463648,1.620962212,0.079474211
12286,Maracaibo_VE,Scaled Dove,910,2.425544882,1.309952667,0.043424508
15992,Palmas_BR,Scaled Dove,851,2.698861145,1.320383426,0.045262161
18467,Salvador_BR,Scaled Dove,195,1.996113888,1.252661854,0.089704979
19502,Sao_Paulo_BR,Scaled Dove,171,2.08896698,0.74589224,0.057039805
6017,Cusco_PE,Scaled Metaltail,114,0.054168359,0.343776862,0.032197653
2602,Bogota_CO,Scaled Piculet,1209,0.738947081,0.87953579,0.025295331
4104,Caracas_VE,Scaled Piculet,832,2.407236379,1.199530113,0.041586224
2688,Bogota_CO,Scaled Pigeon,177,0.505785725,0.830404733,0.062417042
5758,Cuiaba_BR,Scaled Pigeon,157,0.22817364,0.596226926,0.047584089
16462,Panama_PA,Scaled Pigeon,2450,0.30370462,0.602114813,0.012164556
5190,Ciudad_Juarez_MX,Scaled Quail,855,0.472503828,0.828555771,0.028336009
13287,Monterrey_MX,Scaled Quail,113,0.367700521,0.749388299,0.070496521
17902,Quezon_City_PH,Scale-feathered Malkoha,256,0.570325351,0.676180539,0.042261284
14873,Neuquen_AR,Scale-throated Earthcreeper,117,1.645013361,1.617115456,0.149502377
19259,Santiago_CL,Scale-throated Earthcreeper,607,0.412098432,0.735541849,0.029854723
19645,Sao_Paulo_BR,Scale-throated Hermit,955,1.009640224,0.957964376,0.030998999
16180,Panama_PA,Scaly-breasted Hummingbird,334,1.61975566,1.241181885,0.067914451
3029,Brisbane_AU,Scaly-breasted Lorikeet,28786,1.611875161,1.116557147,0.006580976
12373,Melbourne_AU,Scaly-breasted Lorikeet,830,2.117392482,0.660638976,0.022931114
21149,Sydney_AU,Scaly-breasted Lorikeet,1136,1.736792514,0.859732676,0.025507874
22528,Townsville_AU,Scaly-breasted Lorikeet,1030,1.349345644,1.304687362,0.040652555
1154,Bangkok_TH,Scaly-breasted Munia,4364,2.505567432,1.205018765,0.018241117
1856,Bengaluru_IN,Scaly-breasted Munia,10111,2.439999631,1.222997634,0.01216266
